"","Subject","Age","Handedness","First_Language","Education","Countryself","Countryparents","Shape","Label","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"190",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,1030,1.03,1,NA,NA,NA,NA,NA,NA,NA
"191",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,530,0.53,1,NA,NA,NA,NA,NA,NA,NA
"192",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,1244,1.244,1,NA,NA,NA,NA,NA,NA,NA
"193",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,697,0.697,1,NA,NA,NA,NA,NA,NA,NA
"194",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,985,0.985,1,NA,NA,NA,NA,NA,NA,NA
"195",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,692,0.692,1,NA,NA,NA,NA,NA,NA,NA
"196",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,1013,1.013,1,NA,NA,NA,NA,NA,NA,NA
"197",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,639,0.639,1,NA,NA,NA,NA,NA,NA,NA
"198",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,699,0.699,1,NA,NA,NA,NA,NA,NA,NA
"199",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,636,0.636,1,NA,NA,NA,NA,NA,NA,NA
"200",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,963,0.963,1,NA,NA,NA,NA,NA,NA,NA
"201",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,873,0.873,1,NA,NA,NA,NA,NA,NA,NA
"202",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,491,0.491,1,NA,NA,NA,NA,NA,NA,NA
"203",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,776,0.776,1,NA,NA,NA,NA,NA,NA,NA
"204",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,1176,1.176,1,NA,NA,NA,NA,NA,NA,NA
"205",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,1230,1.23,1,NA,NA,NA,NA,NA,NA,NA
"206",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,1059,1.059,1,NA,NA,NA,NA,NA,NA,NA
"207",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,1060,1.06,1,NA,NA,NA,NA,NA,NA,NA
"208",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,735,0.735,1,NA,NA,NA,NA,NA,NA,NA
"209",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,696,0.696,1,NA,NA,NA,NA,NA,NA,NA
"210",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,1208,1.208,1,NA,NA,NA,NA,NA,NA,NA
"211",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,830,0.83,1,NA,NA,NA,NA,NA,NA,NA
"212",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,428,0.428,1,NA,NA,NA,NA,NA,NA,NA
"213",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,563,0.563,1,NA,NA,NA,NA,NA,NA,NA
"214",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,382,0.382,1,NA,NA,NA,NA,NA,NA,NA
"215",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,523,0.523,1,NA,NA,NA,NA,NA,NA,NA
"216",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,689,0.689,1,NA,NA,NA,NA,NA,NA,NA
"217",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,583,0.583,1,NA,NA,NA,NA,NA,NA,NA
"218",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,934,0.934,1,NA,NA,NA,NA,NA,NA,NA
"219",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,544,0.544,1,NA,NA,NA,NA,NA,NA,NA
"220",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,575,0.575,1,NA,NA,NA,NA,NA,NA,NA
"221",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,538,0.538,1,NA,NA,NA,NA,NA,NA,NA
"222",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,334,0.334,1,NA,NA,NA,NA,NA,NA,NA
"223",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,521,0.521,1,NA,NA,NA,NA,NA,NA,NA
"224",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,732,0.732,1,NA,NA,NA,NA,NA,NA,NA
"225",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,1064,1.064,1,NA,NA,NA,NA,NA,NA,NA
"226",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,710,0.71,1,NA,NA,NA,NA,NA,NA,NA
"227",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,804,0.804,1,NA,NA,NA,NA,NA,NA,NA
"228",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,1063,1.063,1,NA,NA,NA,NA,NA,NA,NA
"229",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,393,0.393,1,NA,NA,NA,NA,NA,NA,NA
"230",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,793,0.793,1,NA,NA,NA,NA,NA,NA,NA
"231",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,988,0.988,1,NA,NA,NA,NA,NA,NA,NA
"232",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,587,0.587,1,NA,NA,NA,NA,NA,NA,NA
"233",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,1012,1.012,1,NA,NA,NA,NA,NA,NA,NA
"234",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,537,0.537,1,NA,NA,NA,NA,NA,NA,NA
"235",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,507,0.507,1,NA,NA,NA,NA,NA,NA,NA
"236",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,827,0.827,1,NA,NA,NA,NA,NA,NA,NA
"237",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,604,0.604,1,NA,NA,NA,NA,NA,NA,NA
"238",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,555,0.555,1,NA,NA,NA,NA,NA,NA,NA
"239",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,855,0.855,1,NA,NA,NA,NA,NA,NA,NA
"240",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,803,0.803,1,NA,NA,NA,NA,NA,NA,NA
"241",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,549,0.549,1,NA,NA,NA,NA,NA,NA,NA
"242",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,611,0.611,1,NA,NA,NA,NA,NA,NA,NA
"243",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,621,0.621,1,NA,NA,NA,NA,NA,NA,NA
"244",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,1,"Nonmatching",1,436,0.436,1,NA,NA,NA,NA,NA,NA,NA
"245",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,633,0.633,1,NA,NA,NA,NA,NA,NA,NA
"246",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,1,"Nonmatching",1,1024,1.024,1,NA,NA,NA,NA,NA,NA,NA
"247",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,381,0.381,1,NA,NA,NA,NA,NA,NA,NA
"248",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,700,0.7,1,NA,NA,NA,NA,NA,NA,NA
"249",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,412,0.412,1,NA,NA,NA,NA,NA,NA,NA
"250",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,878,0.878,1,NA,NA,NA,NA,NA,NA,NA
"251",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,3,"Nonmatching",1,825,0.825,1,NA,NA,NA,NA,NA,NA,NA
"252",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,621,0.621,1,NA,NA,NA,NA,NA,NA,NA
"253",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",3,1,"Nonmatching",1,616,0.616,1,NA,NA,NA,NA,NA,NA,NA
"254",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,1117,1.117,1,NA,NA,NA,NA,NA,NA,NA
"255",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,795,0.795,1,NA,NA,NA,NA,NA,NA,NA
"256",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,861,0.861,1,NA,NA,NA,NA,NA,NA,NA
"257",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,668,0.668,1,NA,NA,NA,NA,NA,NA,NA
"258",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,982,0.982,1,NA,NA,NA,NA,NA,NA,NA
"259",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,944,0.944,1,NA,NA,NA,NA,NA,NA,NA
"260",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,794,0.794,1,NA,NA,NA,NA,NA,NA,NA
"261",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,794,0.794,1,NA,NA,NA,NA,NA,NA,NA
"262",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,653,0.653,1,NA,NA,NA,NA,NA,NA,NA
"263",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1156,1.156,1,NA,NA,NA,NA,NA,NA,NA
"264",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,1197,1.197,1,NA,NA,NA,NA,NA,NA,NA
"265",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,971,0.971,1,NA,NA,NA,NA,NA,NA,NA
"266",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1027,1.027,1,NA,NA,NA,NA,NA,NA,NA
"267",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,750,0.75,1,NA,NA,NA,NA,NA,NA,NA
"268",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,770,0.77,1,NA,NA,NA,NA,NA,NA,NA
"269",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,880,0.88,1,NA,NA,NA,NA,NA,NA,NA
"270",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,934,0.934,1,NA,NA,NA,NA,NA,NA,NA
"271",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,843,0.843,1,NA,NA,NA,NA,NA,NA,NA
"272",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,746,0.746,1,NA,NA,NA,NA,NA,NA,NA
"273",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1182,1.182,1,NA,NA,NA,NA,NA,NA,NA
"274",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,851,0.851,1,NA,NA,NA,NA,NA,NA,NA
"275",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,914,0.914,1,NA,NA,NA,NA,NA,NA,NA
"276",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,1175,1.175,1,NA,NA,NA,NA,NA,NA,NA
"277",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,630,0.63,1,NA,NA,NA,NA,NA,NA,NA
"278",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,628,0.628,1,NA,NA,NA,NA,NA,NA,NA
"279",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1145,1.145,1,NA,NA,NA,NA,NA,NA,NA
"280",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,711,0.711,1,NA,NA,NA,NA,NA,NA,NA
"281",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,982,0.982,1,NA,NA,NA,NA,NA,NA,NA
"282",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,931,0.931,1,NA,NA,NA,NA,NA,NA,NA
"283",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,987,0.987,1,NA,NA,NA,NA,NA,NA,NA
"284",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,947,0.947,1,NA,NA,NA,NA,NA,NA,NA
"285",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,896,0.896,1,NA,NA,NA,NA,NA,NA,NA
"286",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1394,1.394,1,NA,NA,NA,NA,NA,NA,NA
"287",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1279,1.279,1,NA,NA,NA,NA,NA,NA,NA
"288",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,851,0.851,1,NA,NA,NA,NA,NA,NA,NA
"289",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,855,0.855,1,NA,NA,NA,NA,NA,NA,NA
"290",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,812,0.812,1,NA,NA,NA,NA,NA,NA,NA
"291",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,570,0.57,1,NA,NA,NA,NA,NA,NA,NA
"292",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,752,0.752,1,NA,NA,NA,NA,NA,NA,NA
"293",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,747,0.747,1,NA,NA,NA,NA,NA,NA,NA
"294",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1136,1.136,1,NA,NA,NA,NA,NA,NA,NA
"295",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,994,0.994,1,NA,NA,NA,NA,NA,NA,NA
"296",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1148,1.148,1,NA,NA,NA,NA,NA,NA,NA
"297",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,931,0.931,1,NA,NA,NA,NA,NA,NA,NA
"298",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,894,0.894,1,NA,NA,NA,NA,NA,NA,NA
"299",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,704,0.704,1,NA,NA,NA,NA,NA,NA,NA
"300",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,980,0.98,1,NA,NA,NA,NA,NA,NA,NA
"301",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1170,1.17,1,NA,NA,NA,NA,NA,NA,NA
"302",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,694,0.694,1,NA,NA,NA,NA,NA,NA,NA
"303",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,777,0.777,1,NA,NA,NA,NA,NA,NA,NA
"304",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1182,1.182,1,NA,NA,NA,NA,NA,NA,NA
"305",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,873,0.873,1,NA,NA,NA,NA,NA,NA,NA
"306",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,595,0.595,1,NA,NA,NA,NA,NA,NA,NA
"307",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,791,0.791,1,NA,NA,NA,NA,NA,NA,NA
"308",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,748,0.748,1,NA,NA,NA,NA,NA,NA,NA
"309",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,631,0.631,1,NA,NA,NA,NA,NA,NA,NA
"310",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,516,0.516,1,NA,NA,NA,NA,NA,NA,NA
"311",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1058,1.058,1,NA,NA,NA,NA,NA,NA,NA
"312",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,770,0.77,1,NA,NA,NA,NA,NA,NA,NA
"313",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,995,0.995,1,NA,NA,NA,NA,NA,NA,NA
"314",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,829,0.829,1,NA,NA,NA,NA,NA,NA,NA
"315",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,984,0.984,1,NA,NA,NA,NA,NA,NA,NA
"316",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,991,0.991,1,NA,NA,NA,NA,NA,NA,NA
"317",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,573,0.573,1,NA,NA,NA,NA,NA,NA,NA
"318",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,647,0.647,1,NA,NA,NA,NA,NA,NA,NA
"319",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,776,0.776,1,NA,NA,NA,NA,NA,NA,NA
"320",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,862,0.862,1,NA,NA,NA,NA,NA,NA,NA
"321",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,568,0.568,1,NA,NA,NA,NA,NA,NA,NA
"322",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,596,0.596,1,NA,NA,NA,NA,NA,NA,NA
"323",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,889,0.889,1,NA,NA,NA,NA,NA,NA,NA
"324",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1026,1.026,1,NA,NA,NA,NA,NA,NA,NA
"325",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1055,1.055,1,NA,NA,NA,NA,NA,NA,NA
"326",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,772,0.772,1,NA,NA,NA,NA,NA,NA,NA
"327",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,573,0.573,1,NA,NA,NA,NA,NA,NA,NA
"328",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1109,1.109,1,NA,NA,NA,NA,NA,NA,NA
"329",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1037,1.037,1,NA,NA,NA,NA,NA,NA,NA
"330",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,1120,1.12,1,NA,NA,NA,NA,NA,NA,NA
"331",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,545,0.545,1,NA,NA,NA,NA,NA,NA,NA
"332",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,598,0.598,1,NA,NA,NA,NA,NA,NA,NA
"333",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,594,0.594,1,NA,NA,NA,NA,NA,NA,NA
"334",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,724,0.724,1,NA,NA,NA,NA,NA,NA,NA
"335",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,478,0.478,1,NA,NA,NA,NA,NA,NA,NA
"336",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,1198,1.198,1,NA,NA,NA,NA,NA,NA,NA
"337",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,3,"Nonmatching",1,427,0.427,1,NA,NA,NA,NA,NA,NA,NA
"338",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,2,"Nonmatching",1,827,0.827,1,NA,NA,NA,NA,NA,NA,NA
"339",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,418,0.418,1,NA,NA,NA,NA,NA,NA,NA
"340",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",1,2,"Nonmatching",1,533,0.533,1,NA,NA,NA,NA,NA,NA,NA
"341",201,18,"r","English/Farsi","High School","Iran/Canada","Iran",2,3,"Nonmatching",1,638,0.638,1,NA,NA,NA,NA,NA,NA,NA
"342",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,1048,1.048,1,NA,NA,NA,NA,NA,NA,NA
"343",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,722,0.722,1,NA,NA,NA,NA,NA,NA,NA
"344",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,998,0.998,1,NA,NA,NA,NA,NA,NA,NA
"345",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,1003,1.003,1,NA,NA,NA,NA,NA,NA,NA
"346",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1008,1.008,1,NA,NA,NA,NA,NA,NA,NA
"347",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,681,0.681,1,NA,NA,NA,NA,NA,NA,NA
"348",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,999,0.999,1,NA,NA,NA,NA,NA,NA,NA
"349",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,589,0.589,1,NA,NA,NA,NA,NA,NA,NA
"350",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,785,0.785,1,NA,NA,NA,NA,NA,NA,NA
"351",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,693,0.693,1,NA,NA,NA,NA,NA,NA,NA
"352",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,530,0.53,1,NA,NA,NA,NA,NA,NA,NA
"353",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,908,0.908,1,NA,NA,NA,NA,NA,NA,NA
"354",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,694,0.694,1,NA,NA,NA,NA,NA,NA,NA
"355",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,948,0.948,1,NA,NA,NA,NA,NA,NA,NA
"356",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,875,0.875,1,NA,NA,NA,NA,NA,NA,NA
"357",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,787,0.787,1,NA,NA,NA,NA,NA,NA,NA
"358",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,937,0.937,1,NA,NA,NA,NA,NA,NA,NA
"359",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,693,0.693,1,NA,NA,NA,NA,NA,NA,NA
"360",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,1125,1.125,1,NA,NA,NA,NA,NA,NA,NA
"361",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,894,0.894,1,NA,NA,NA,NA,NA,NA,NA
"362",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,828,0.828,1,NA,NA,NA,NA,NA,NA,NA
"363",202,18,"r","English","High School","Canada","Canada",3,2,"Matching",1,718,0.718,1,NA,NA,NA,NA,NA,NA,NA
"364",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,502,0.502,1,NA,NA,NA,NA,NA,NA,NA
"365",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,1022,1.022,1,NA,NA,NA,NA,NA,NA,NA
"366",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,1108,1.108,1,NA,NA,NA,NA,NA,NA,NA
"367",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,594,0.594,1,NA,NA,NA,NA,NA,NA,NA
"368",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,829,0.829,1,NA,NA,NA,NA,NA,NA,NA
"369",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,825,0.825,1,NA,NA,NA,NA,NA,NA,NA
"370",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,531,0.531,1,NA,NA,NA,NA,NA,NA,NA
"371",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,994,0.994,1,NA,NA,NA,NA,NA,NA,NA
"372",202,18,"r","English","High School","Canada","Canada",3,3,"Matching",1,876,0.876,1,NA,NA,NA,NA,NA,NA,NA
"373",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,833,0.833,1,NA,NA,NA,NA,NA,NA,NA
"374",202,18,"r","English","High School","Canada","Canada",1,2,"Matching",1,803,0.803,1,NA,NA,NA,NA,NA,NA,NA
"375",202,18,"r","English","High School","Canada","Canada",2,3,"Matching",1,724,0.724,1,NA,NA,NA,NA,NA,NA,NA
"376",202,18,"r","English","High School","Canada","Canada",1,3,"Matching",1,549,0.549,1,NA,NA,NA,NA,NA,NA,NA
"377",202,18,"r","English","High School","Canada","Canada",2,2,"Matching",1,609,0.609,1,NA,NA,NA,NA,NA,NA,NA
